id,target,description_set,tag
2608,奶奶,"女,爷爷,驼背,药,汽车,眼镜,鱼,家,收音机,聊天,蔬菜,老年病",1
2609,年,时间,1
2610,毛衣,"毛线,秋天,脱下,身体,穿戴,洗衣机,春天,衣柜,商场,冷,冬天,防止",1
2611,洗手池,"抹布,厕所,洗衣服,倒出,光滑,头发,关闭,窄,厨房,白色,家人,洗漱,臭,打开,脸",1
2612,香肠,"勺子,筷子,轻,刀,咸,牛,干,市场,肉,小,棕色,煮",1
2613,床,"中午,虫子,大,休息,身体,重",1
2614,街,"吃,香,灰色,音响,腿,水泥,走,大,工人,开放",1
2615,拍,"锻炼,轻,屁股,肚子,西瓜,脸,视频,手,电影",1
2616,洗澡,"晚上,腿,热水器,家,早晨,酒店,手,整理,干净,出门,慢,身体,沐浴露",1
2617,毛毯,"湿,开放,秋天,床,冷,售货员,舒服,家人,折叠,身体,休息,干,病菌,薄,轻,香皂,卧室,凉",1
2618,葡萄,"农民,朋友,水果店,高贵,小,水果,农田,紫色",1
2619,丈夫,"家,妈妈,孩子,男,上班",1
2620,生姜,"妈妈,轻,暖,刀,厨房,手,爸爸,吃饭,黄色",1
2621,手套,"手术,打针,整理,餐具,餐厅,厨房,妈妈,橡胶,洗碗,工人,穿戴,防护,食物,吃,脱下,骨头",1
2622,剃须刀,"打开,同学,理发师,儿子,购买,卫生间,洗,小,厕所,银色,早晨,爸爸,脸,整理,黑色,塑料,关闭",1
2623,樱桃,"营养,黑色,掉落,弹性,小,光滑,水壶,老师,冷",1
2624,橙子,"拿,甜,变质,手,售货员,盘子,厨房,保姆,软,朋友",1
2625,雷电,"电影,白色,危险,热,暴雨,发热",1
2626,苍蝇,"绿色,生病,飞",1
2627,扶,"快,护工,汽车,照顾",1
2628,女儿,"工作,儿科,青年,光,舞蹈,生育,可爱,车,漂亮,围棋,乖巧,奶粉,调皮",1
2629,墙壁,"大,支撑,工人",1
2630,血压仪,"医疗器械,测量,重,大,医院,胳膊,白色,医生,护士",1
2631,蟑螂,"爬,家,打,病毒,脏,爸爸,下水道,圆形,营养,餐厅",1
2632,冬季,"空调,家人,过节",1
2633,侄子,"懒散,叔叔,聊天,考试,家,成年,男,玩耍,回家",1
2634,牙刷,"洗漱,厕所,牙齿,牙膏",1
2635,冬季,"家人,白色,空调",1
2636,公共汽车,"交通,重,旅行,玻璃,方形,大,橡胶",1
2637,护士,"温柔,照顾,耐心,生病,医生,医院,女,中年,病人,善良",1
2638,洗面奶,"轻,晚上,涂抹,衣服,过敏",1
2639,蹲下,"轻,锻炼",1
2640,中药,"杯子,医生,护士,病人,衣服,生病,治疗",1
2641,吹,"慢,用力,重,嘴,茶,晚上,吃,快,中午,咖啡,轻,喝,面条,开水",1
2642,鸡蛋,"卖出,筷子,臭,白色,甜,妈妈,祖母,好吃,黄色,难吃,吃饭,叉子,家,轻,餐厅",1
2643,手指,"按下,肉色",1
2644,苹果,"祖母,促进,多汁,商场,丰收,甜,绿色,消化",1
2645,发烧,"秋天,打针,病人,生病,呕吐,看病,白色,晚上,冰敷,打点滴,医生,住院,孩子,测量",1
2646,樱桃,"水壶,固体,红色,厨师,盘子,餐厅,吃,冷,弹性,杯子,酸,掉落,软,拿,手,营养,孩子,家人",1
2647,橙子,"拿,员工,保姆,餐厅,沙拉,摆放,厨师,盘子,黄色,变质,手,小",1
2648,西兰花,"嫩,生,脆,炒,家人,农田,烤,餐桌,营养,减肥,香",1
2649,面条,"油,夹,炒,白色,蔬菜,饱腹,酸,中午",1
2650,手套,"吃,搬运,打针,妈妈",1
2651,生姜,"吃饭,刀,女,商场,辣,嘴,夏天,轻,女朋友",1
2652,地板,"室内,冰箱,重,茶几,硬,大,装修,方形,柜子",1
2653,番茄,"购买,糖,盘子,嘴,妈妈,祖母,手,轻,硬,去皮,碗,锅,热,主妇,餐具",1
2654,扇贝,"小,蒸,粉丝",1
2655,季节,"吃,树,冬天,水果,夏天,春天",1
2656,内衣,"滑,洗衣机,生病",1
2657,西瓜,"熟,生,固体,绿色,果汁,清新,水果店,夏天,重,厨师,切块,种植,朋友,吃饭",1
2658,肩,"学校,大",1
2659,玩手机,"电脑,学生,手,听,玩耍,图书馆,快,眼睛,点击,游戏,看,公司,音乐",1
2660,大衣,"冷,脱下,穿戴,冬天,身体,商场",1
2661,出租车,"户外,早晨,旅行,水,开车,绿色,同事,大,新,橡胶,朋友,慢,红色",1
2662,柠檬,"杯子,吃饭,硬,液体,树,固体",1
2663,牛奶,"暖,热,搅拌,杯子,嘴,吸管,营养,瓶子",1
2664,牛油果,"嘴,轻",1
2665,抓,"重,快,手,打开,慢",1
2666,女孩,"营养,公园,弟弟,上课,衣服,钢琴,调皮,乐器,少年",1
2667,拍,"锻炼,电影,肚子",1
2668,鼻子,"肉色,口罩,血管,去除,肌肉,体温,白色,骨头,美容,骨折,花,高,嘴,棕色,洗,舒服,吃饭",1
2669,雨天,"水,伞,科学家",1
2670,螃蟹,"孩子,青色,鱼,锅铲,肥,厨师,咸,生,好吃,售货员,圆形,吃,剥,碗",1
2671,靴子,"臭,鞋子,冬天,裙子",1
2672,月亮,"光,望远镜,黄色,科学家,夏天,约会,大,晚上",1
2673,姑姑,"中年,少年,家,叔叔,女,祖父,家人,青年,照顾,老人,善良,过节",1
2674,米饭,"轻,晚上,软",1
2675,发现,"菜,饭",1
2676,芒果,"绿色,吃饭,红色,饭后,圆形,果园,球形,成熟,果汁",1
2677,靴子,"小腿,鞋子",1
2678,微波炉,"服务员,手,妈妈,重,香,祖父,吃饭,饿,餐厅,食物,烹饪,厨房,胃,正常,光滑,金属,办公室,烫",1
2679,门口,"出门,卧室,陶瓷,家,旅行",1
2680,口袋,"黑色,空,布料,满,轻,妈妈,大,叔叔,裤子,衣服,白色,爸爸,小,祖父,祖母,阿姨,棉",1
2681,毛巾,"油,轻,运动员,病菌,盆,开放,柔软,折叠,整理,室友,打开,家人,干",1
2682,侄女,"叔叔,聊天,成年,姐妹,阿姨,懒散",1
2683,发现,"饭,科学家,菜",1
2684,豆角,"成熟,固体,嫩,炒,农田,朋友,脆,煮,厨师,长,绿色,厨房,市场,打开,农民,卡通,熟,食物",1
2685,蹲下,"轻,快",1
2686,中药,"同事,治疗,吃药,生病,孩子,黑色,喝水,碗,吃饭,医生,护工,发烧,看病,烫,棕色,液体,甜,粉末",1
2687,发烧,"热,冰敷,洗,护士,呕吐,吃药,孩子,脆弱,下雨,医院,测量,打针,生病,白色",1
2688,馒头,"老师,方形",1
2689,推,"身体,打开,门,重,手,慢,轻",1
2690,药店,"吃,白色,混凝土,方形,医生,医院,售货员,严肃,金属,发烧",1
2691,学生,"教授,写,作业,读书,认真,老师,辅导,上课",1
2692,太阳,"热水器,伞",1
2693,洗脸,"早晨,整理,酒店,刷,毛巾,出门,快,手,脸",1
2694,打电话,"学生,快,手,表达,日常,爸爸,晚上,妈妈,手机",1
2695,树林,"农民,大,走,旅行,孩子,绿色",1
2696,米饭,"轻,吃,煮,白色,饿",1
2697,吹风机,"理发师,衣服,小,关闭,打开,家,头发,厕所,轻,金属,客人,化妆,塑料,电线",1
2698,社工,"光,温柔,花,整理,照顾,粥,老人,善良,搬运,树,物业",1
2699,糖果,"牙齿,嘴,冷",1
2700,风,"裙子,家人,吹,冬天,头发,春天,小,下雨,外套",1
2701,矫正板,"护士,医生,冷,大",1
2702,脸,"骨头,汗水,卫生间,热,血管,棕色,油,美容,冷,白色,粉色,肉色,按摩,化妆品,洗",1
2703,牙膏,"洗漱,凉",1
2704,兄弟,"中年,成长,童年,幼年,妈妈,游戏",1
2705,笔,"咬,塑料,暖,家,黑色,拿",1
2706,司机,"家人,接送,亲戚,车祸,交通,工人",1
2707,云,"天气,白色,聊天,固体,重",1
2708,药膏,"涂抹,护士,病人,受伤,长,挤出,小,运动员",1
2709,洗澡,"晚上,轻松,早晨,慢,涂抹,起床,快,家,身体",1
2710,土豆,"售货员,农民,炒,盆,刀,服务员,叉子,黄色,蒸,小,碗,丰收,亲戚,吃饭,家人,重",1
2711,按摩,"中医,舒服",1
2712,侄女,"叔叔,调皮,姐妹,打招呼,童年,少年,聊天,考试,回家,玩耍,家,假期,好奇,亲戚,聚会,乖巧",1
2713,袜子,"保护,鞋子,脱下,白天,棉,小腿,脚,轻,出门,薄,臭",1
2714,头痛,"打针,家人,按摩,家",1
2715,吸,"用力,轻松",1
2716,胃痛,"休息,公司,疼痛,护士,消化,家,肚子,医生,孩子,酒,医院,家人",1
2717,冰箱,"光滑,灰色,大,冷,重,饿,厨房,超市,香,餐厅,食物,妈妈,黑色,胃,白色,正常,方形,故障",1
2718,茄子,"餐具,食物,煮,成熟,生,切,轻,农田,白色,餐桌,圆形,农民,烤,种植,凉,厨房,长,烧烤",1
2719,洗脸,"手,脸,轻松,整理,干净,快,早晨,晚上,起床,酒店,刷,出门,家,毛巾",1
2720,开塞露,"医生,药,轻",1
2721,护理中心,"护工,花园,看病,康复,陪伴,病人,治疗,大,医生,家人,照顾,老人",1
2722,吃饭,"快,社交,中午,椅子,餐桌,吃,食堂,酒店,菜,多,餐具,舌头",1
2723,雾,"白色,汽车,司机,家人,春天,湿,大,车祸,吹,太阳,飞机",1
2724,杯子,"玻璃,柱状,桌子,大,嘴",1
2725,药片,"朋友,无味,药店,棕色,瓶子,吃饭,医生,吃药,医院,喝水,开水,小,圆形,苦,黄色,片状",1
2726,平板电脑,"上课,工人,故障,有电,冷,爸爸,女儿,光滑,销售员",1
2727,回家,"家,快,汽车,少,轻松,祖母,交通,脚,地铁,下班,坐车",1
2728,围巾,"祖父,脖子,祖母,盆,轻,爸爸",1
2729,售货员,"客人,购买,认真,逛街,中年,耐心",1
2730,酒,"酒吧,电影院,木头,吃饭,解渴,中毒,服务员,水,无色,液体,厨师,甜",1
2731,外卖员,"电动车,车祸,骑车,外卖,苦,员工",1
2732,社工,"物业,光,花,整理,耐心,照顾,搬运,善良,森林",1
2733,椅子,"衣服,客厅,家庭主妇,客人,儿子,汽车,方形,坚硬,爸爸,妈妈,搬家,金属,飞机",1
2734,插,"轻,重,插头",1
2735,出门,"火车,腿,汽车,穿戴,脚,走,户外",1
2736,茶几,"圆形,女儿,凉,家具,妈妈,光",1
2737,进,"轻,快,慢,袜子,走",1
2738,公共汽车,"重,坚硬,方形,旅行,金属,交通,大,盒子,玻璃,白色",1
2739,公园,"卧室,大,爷爷,轮椅,冷",1
2740,护工,"车,善良,住院,护士,病人,家,治疗,轮椅,苦,手术,走,康复,洗漱,家人,认真,照顾,医院,打扫",1
2741,浴缸,"光滑,毛巾,盆",1
2742,蚊子,"脚,过敏",1
2743,头晕,"头,医生",1
2744,头痛,"休息,医院,酒,难受",1
2745,拿,"柜子,收回,慢",1
2746,锻炼,"早晨,锻炼,司机,轻松",1
2747,姑父,"严肃,亲戚,中年,爸爸,青年,红包,男",1
2748,叔叔,"侄女,侄子,勤劳,懒散,工作,嫂子,成年,兄弟,爸爸",1
2749,大腿,"体温,肉,裙子,柔软,抬,肉色,裤子,小腿,腰",1
2750,拍,"手,西瓜,快",1
2751,馒头,"方形,食堂,盘子,中午,晚上,圆形,嘴,小麦,白色,热,早晨,工人,轻,柔软,面粉,餐厅,老师",1
2752,医院,"轮椅,方形,家,医生,妈妈,病人,孩子,治疗,汽车,老人",1
2753,胡萝卜,"丰收,祖母,唱歌,硬,甜,女儿,商场,烹饪,食堂,厨房,热",1
2754,瘙痒,"身体,护士,衣服,医生,家人,同事,医院,朋友,酒,粉末,病人,护工,家,过敏,辣",1
2755,内衣,"生病,穿戴,软,洗衣服",1
2756,筷子,"轻,嘴,竹子,暖,拿,黄色,桌子,面条,条状",1
2757,朋友,"游戏,电影,锻炼,看病,漫画,吃饭,少年,逛街,活泼,旅行,可爱,美容,童年,幼年,中年",1
2758,面条,"白色,酸,饱腹,滑,中午,细,厨师,筷子",1
2759,指甲,"轻,透明",1
2760,插,"重,插头",1
2761,被子,"捏,身体,重,暖,卧室,床,棉,开放,睡觉,豆腐,晚上,方形,白色,香,食物",1
2762,牙刷,"家人,虫子,细,病菌,广告,厕所,白色,牙齿,凉,衣服,嘴,塑料,早晨",1
2763,玩手机,"学生,图书馆,晚上,员工,听,休息,多,爸爸,认真,轻松,妈妈,儿子,音乐,社交,看,手,少",1
2764,冰箱,"超市,冷,厨师,妈妈,大,打开,祖母,祖父,饿",1
2765,雾,"白色,家人,太阳,汽车,大,车祸,司机,吹,湿",1
2766,刷牙,"家,快,清新,牙膏,干净,轻松,开会,约会,牙刷",1
2767,菜市场,"拿,围裙,肉,绿色,红色",1
2768,爷爷,"戏曲,电视机,爸爸,遛狗,糖尿病,保姆,祖母,男,骨质疏松,收音机,红包,亲戚,骨折,老人,善良,脑卒中,书法,生病",1
2769,胳膊,"拿,病人,身体,条状,锻炼,舞蹈,冷,护工,骨头,夏天,弯曲,肉色,肌肉",1
2770,酒,"吸,家,社交,庆祝,酒吧,高血压,手",1
2771,说话,"多,家,妈妈,同学,聊天,嘴",1
2772,筷子,"竹子,条状,小,轻,面条",1
2773,耳机,"条状,小,轻,电脑,歌手,白色,办公室,汽车,塑料,冷,黑色,轻松,耳朵,金属",1
2774,嘴巴,"暖,轻",1
2775,床单,"酒店,香,装饰,折叠,枕头,轻,妈妈,布料,洗衣机,衣服",1
2776,儿子,"聪明,儿科,乖巧,家,书本,围棋,活泼,钢琴,车,少年,鞋子,成长,调皮,可爱",1
2777,靴子,"出门,裙子,丝袜,大,脚,暖",1
2778,发烧,"下雨,热,病人,看病,护士,生病,白色,测量,冰敷,打针,家人,洗",1
2779,毛衣,"洗衣机,防止,商场,烘干机,穿戴",1
2780,菠菜,"厨师,绿色,凉,小,炒,熟,卡通,餐桌,营养,农民,汤,朋友,固体,餐具,消化",1
2781,蚂蚁,"虫子,死,森林,下水道,快,红色,食物,科学家,新鲜,搬运,慢,吃,孩子,小",1
2782,厨房,"祖母,炒,食物,热,大,房间,方形,爸爸,陶瓷,家,服务员,蒸,香",1
2783,吃,"围裙,活,家,咬,餐厅,酒店,早晨,快,嘴,中毒,慢,饿,吸,吃",1
2784,蛋糕,"柱状,营养,吃,黄色,暖,牛奶,面粉,嘴,块状,盘子,烤,甜,聚会,叉子",1
2785,阿姨,"爸爸,勤劳,晚辈,家,打招呼,女,成年,聚会,上班,聊天,姐妹,结婚",1
2786,鞋带,"小,棉,条状,细,脱下,轻,脚,鞋子,穿戴",1
2787,咳嗽,"医生,看病",1
2788,裙子,"穿戴,脱下,身体,拍照",1
2789,洗脸,"晚上,早晨",1
2790,推,"身体,快,轻,慢,手,打开,胳膊,重,门",1
2791,夏季,"裤子,休息,锻炼,海边,秋天,台风,裙子,防晒霜,热",1
2792,自行车,"金属,旅行,彩色",1
2793,午睡,"手,浅,中午,脑袋",1
2794,厨房,"食物,宽敞",1
2795,饼,"面粉,暖,圆形,吃,无味,营养,嘴,餐厅,白色,烤,重,大",1
2796,说话,"公司,少,同学",1
2797,雪,"轻,音乐,大,冬天",1
2798,进,"走,慢,袜子,快,轻,鞋子",1
2799,起床,"中午,爸爸",1
2800,睡觉,"衣服,早晨,枕头,浅,火车,快",1
2801,喷嚏,"生病,医生",1
2802,撕,"快,慢,去除,手",1
2803,午睡,"锻炼,深,躺,家",1
2804,洗衣机,"插头,有电,金属,被子,学校,重,银色,打开,洗衣服,方形",1
2805,街,"灰色,大",1
2806,淤青,"同事,护工,冰敷,病人,皮肤,家人,蓝色,休息,公司,朋友,身体,疼痛,小,紫色,下雨,按摩,医院,睡觉",1
2807,月亮,"白色,晴天,黄色,热,光,夏天,科学家,球形,重,大,晚上,天气,约会,望远镜",1
2808,小孩,"接送,近",1
2809,画,"认真,漫画",1
2810,敲,"学生,用力,慢",1
2811,浴室,"干净,牙膏,整理,热,音响,塑料,毛巾,洗漱,舒服,香,洗澡,方形,小,沐浴露,工人,身体,牙刷,家人",1
2812,看书,"眼睛,桌子,手,轻松,学习,家,慢,快",1
2813,淤青,"睡觉,大,看病,家,冰敷",1
2814,洗发露,"家人,小,洗澡,流动,挤出,揉搓",1
2815,鸟,"公园,轻,路边,飞机,水,飞,森林,鱼,秋天,早晨",1
2816,听,"休息,医院,远,音响,耳机,台风,耳朵,兔子,电视,医生",1
2817,面包,"吃,牛奶",1
2818,儿子,"上课,游戏,舞蹈,成长,自行车,学习,病房,书本,乐器,爸爸,童话,乖巧,车",1
2819,上厕所,"多,腿,快,屁股,少",1
2820,头,"体温,肉,扭动,肉色",1
2821,青椒,"餐桌,煮,生,暖,厨师",1
2822,舅舅,"勤劳,善良,懒散,男,工作,爸爸,聚会,妈妈,上班,家",1
2823,客厅,"方形,鞋子,热,凉爽,盆栽,汗水,电视机,轮椅,社交,休息,家人,沙发,陶瓷,木头,聊天",1
2824,扶,"护工,护士,慢,手,快,用力,照顾,汽车,轻",1
2825,煮锅,"爸爸,鸡,碗,煮,小,晚上,筷子,保姆,坚硬,热,餐厅,重,猪,柱状,早晨,嘴,牛",1
2826,牙齿,"骨头,医生,臭,方形,瓜子,食物,黑色,干净,舌头,医院,牙刷,晚上,小",1
2827,书架,"放,块状,工人,硬,大,玻璃,木头,重,整理,读,装修,室内",1
2828,药膏,"病人,大,老人,生病,护工,医生,软,护士,受伤,运动员,小,家,牙膏,搅拌,眼睛",1
2829,头,"柔软,体温,脖子,肉色,肉,扭动",1
2830,鱼肉,"餐厅,厨房,勺子,超市,块状,中餐,片状,软,熟",1
2831,写,"教室,慢",1
2832,手写板,"金属,眼睛",1
2833,女孩,"学习,漂亮,成长,祖母,象棋,考试,鞋子,玩耍,儿科,青年,奶粉,爸爸,家,光",1
2834,厨房,"围裙,烤,饭,光滑,打开,拥挤,方形,煎,烹饪,小,炒",1
2835,咳嗽,"医生,看病",1
2836,分钟,"看,手机,电影院,地铁,汽车,视频,手表,电脑,电影,司机,快",1
2837,茶壶,"茶,客厅,满,手,冷,家",1
2838,黄瓜,"厨房,条状,洗,火车,榨汁,配送员,市场,筷子",1
2839,馒头,"白色,圆形,吃,方形,老师,热,面粉,小麦,蒸,筷子",1
2840,大腿,"小腿,腰,抬,裙子,柔软,裤子,肉",1
2841,同学,"考试,热情,学校,上课,爸爸,教授,工人,活泼,作业,辅导",1
2842,头发,"卫生间,镜子",1
2843,走,"快,购买,脚,吃饭,户外,脆弱",1
2844,打电话,"同学,日常,慢,家,妈妈,公司,听,晚上,轻松,手",1
2845,树枝,"地面,短,鸟,长,花,粗,叶子,工人,棕色,细",1
2846,手指,"肉色,按下",1
2847,穿鞋,"家,早晨,快,锻炼,手",1
2848,扶,"医院,护工,照顾,用力,慢,手,快,汽车",1
2849,牛奶,"保姆,湿,甜,喝,厨房,白色",1
2850,兄弟,"结婚,学习,侄子,侄女,童年,弟妹,幼年,家,嫂子,妈妈,酒,照顾,老人,学校,少年,青年,玩耍",1
2851,头痛,"恶心,针灸,工作,护工,冰敷",1
2852,闻,"早餐,晚餐,盘子,用力,臭,零食,碗,食物,鼻子,药,下午茶,菜",1
2853,摇,"锻炼,轻,床,胳膊,用力,树",1
2854,舅舅,"打招呼,上班,温柔,聚会",1
2855,卫衣,"妈妈,叔叔,长,蓝色,阿姨,衣服,红色,洗衣服,穿戴,黑色",1
2856,中午,"汽车,电视,碗,枕头,中餐,吃饭",1
2857,鸟,"树,可爱,飞",1
2858,背包,"学习,重,白领,学校",1
2859,茶壶,"重,空,圆形,茶,棕色,嘴,鼻子,手,满",1
2860,小时,手表,1
2861,休息,"手,沙发,身体,锻炼,坐",1
2862,女孩,"钢琴,聪明,学校,椅子,自行车",1
2863,按,"轻,桌子,重",1
2864,舅妈,"青年,抠门,晚辈",1
2865,被子,"大,开放,重,方形,暖,食物,豆腐,身体,捏,睡觉,家,床",1
2866,毛毯,"身体,舒服,暖,卧室,折叠,柜子,休息,朋友,旧,布料,衣服,干,洗衣机,秋天",1
2867,洗面奶,"早晨,过敏,脸,柱状",1
2868,毛巾,"皮肤,湿,干净,锻炼,病毒,运动场,打开,厕所,折叠,干,室友,新,盆,虫子,早晨,洗澡",1
2869,酸奶,"消化,湿,小,客人,酸",1
2870,空调,"热,调节,家,凉爽,插头,销售员,正常,办公室,爸爸,室友,打开,银色",1
2871,土豆,"祖母,炒,烤,亲戚",1
2872,雨天,"电影,潮湿,暴雨,灰色,风湿病,轻,台风,白色,音乐,水,夏天,睡觉",1
2873,看书,"学习,沙发,记录,眼睛,家,认真,椅子,快,图书馆,慢,放松,看",1
2874,帽子,"棉,妈妈,叔叔,头,黑色,洗衣机,爸爸,烘干机,姐妹,洗,户外,毛线,脱下",1
2875,年,时间,1
2876,树,"棕色,重,大,家人,孩子,绿色,工人,叶子,小,亲戚,空气,遮阳,浇水",1
2877,家,"外卖,大,冷,游戏,电脑,休息,汽车,热",1
2878,嘴巴,"餐厅,暖,轻,吃",1
2879,毛衣,"烘干机,商场",1
2880,花,"浇水,看,闻,亲戚,春天,轻,营养,花园,软,光,盆栽,森林,拍照,圆形,工人,公园",1
2881,皮鞋,"爸爸,同事,袜子,脱下,洗,小,开会,经理,船,儿子",1
2882,螃蟹,"碗,服务员",1
2883,地板,"柜子,室内,大",1
2884,银行,"白色,手,混凝土",1
2885,舅舅,"打招呼,勤劳,男,善良,爸爸,粗暴,成熟,结婚,成年,姐妹",1
2886,吹,"轻,吃,咖啡,快,早晨",1
2887,朋友,"童年,活泼",1
2888,沙发,"固体,学习,办公,客厅,金属",1
2889,电脑,"烫,关闭,妈妈,学习,正常,点击,办公,玩耍,打开,白领,上网,热,同学,教室",1
2890,火龙果,"切块,果园,吃,祖父",1
2891,下午,"公司,咖啡,老板,老人,上班,学生,茶,手表,休息,孩子,电脑,吃,工作单位",1
2892,靴子,"出门,脚,小腿,臭,大",1
2893,医院,"汽车,病人,打针,家",1
2894,虾,"售货员,胖,白色,捕捞,小,祖母,红色,蒸,死,农民,江河",1
2895,豆角,"蒸,农田,打开,餐桌,餐具,食物,生,煮,咸,脆",1
2896,雪,"冬天,片状,阴,潮湿,水,风湿病,伞,轻,电影,音乐",1
2897,老师,"中年,开会,认真",1
2898,街,"工人,灰色,大,开放,腿,吃,水泥,方形,音响,香,走",1
2899,售货员,"老人,青年,认真,超市",1
2900,镜子,"毛巾,厕所,卫生间,坚硬,光",1
2901,内衣,"穿戴,脱下,保护,软,薄,家,生病,洗衣机",1
2902,拖鞋,"鞋子,脚,睡觉,脱下,橡胶,卧室,休息,室友,棉",1
